playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper,picked
497145,null,Joique Bell,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,0.665,0,0,5.5363,null,FALSE
497172,null,Anthony Dixon,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,2,0,0,null,null,FALSE
497174,null,Jonathan Dwyer,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,1,0,0,2.7396,null,FALSE
497176,null,Toby Gerhart,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,0,0,0,2.636,null,FALSE
1037847,null,Deji Karim,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2495172,null,Kendall Hunter,RB,NO,RB,NO,-134.4469,0,null,null,688,172,null,null,0,null,null,0,0,0,3.0949,null,FALSE
2495241,null,Daniel Thomas,RB,MIA,RB,MIA,-134.4469,0,null,null,688,172,null,null,0,null,null,0,0,0,3.0209,null,FALSE
2495560,null,Ahmad Bradshaw,RB,IND,RB,IND,-134.4469,0,null,null,688,172,null,null,0,null,null,0.3333,0,0,4.4716,null,FALSE
2495660,null,Brian Leonard,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2495663,null,Marshawn Lynch,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,111.5,576.5,1.81,0,0,2.784,null,FALSE
2505936,null,Steven Jackson,RB,NE,RB,NE,-134.4469,0,null,null,688,172,null,null,0,null,null,0.3333,0,0,2.6212,null,FALSE
2506341,null,Ronnie Brown,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2506871,null,Fred Jackson,RB,SEA,RB,SEA,-134.4469,0,null,null,688,172,null,null,0,null,null,0,0,0,3.5686,null,FALSE
2507141,null,Pierre Thomas,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,1.5,0,0,2.784,null,FALSE
2507278,null,Jackie Battle,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2507737,null,Darrel Young,RB,WAS,RB,WAS,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2508051,null,John Conner,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2508096,null,Tyler Clutts,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,0,0,0,null,null,FALSE
2527672,null,Will Tukuafu,RB,SEA,RB,SEA,-134.4469,0,null,null,688,172,null,null,0,null,null,0,0,0,null,null,FALSE
2530516,null,Robert Hughes,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2530699,null,Henry Hynoski,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,2.8877,null,FALSE
2532851,null,Cyrus Gray,RB,DEN,RB,DEN,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2532864,null,Dan Herron,RB,BUF,RB,BUF,-134.4469,0,null,null,688,172,null,null,0,null,null,0.5,0,0,null,null,FALSE
2532926,null,Isaiah Pead,RB,MIA,RB,MIA,-134.4469,0,null,null,688,172,null,null,0,null,null,0,0,0,2.6952,null,FALSE
2533012,null,Vick Ballard,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,4.6788,null,FALSE
2533032,null,Trent Richardson,RB,BAL,RB,BAL,-134.4469,0,null,null,688,172,null,null,0,null,null,0.3333,0,0,3.0061,null,FALSE
2533036,null,LaMichael James,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,2.6804,null,FALSE
2533037,null,Chris Polk,RB,HOU,RB,HOU,-134.4469,0,null,null,688,172,null,null,0,null,null,0.6667,0,0,5.493,null,FALSE
2533540,null,Edwin Baker,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2535696,null,Joe Banyard,RB,JAC,RB,JAC,-134.4469,0,null,null,688,172,null,null,0,null,null,0,0,0,null,null,FALSE
2536532,null,Jorvorskie Lane,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2539199,null,Cameron Marshall,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2539341,null,Montee Ball,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,0,0,0,3.465,null,FALSE
2540171,null,Joseph Randle,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,0.3333,0,0,3.5834,null,FALSE
2540274,null,Matthew Tucker,RB,PHI,RB,PHI,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2541432,null,Michael Cox,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2543559,null,Lache Seastrunk,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,2.7692,null,FALSE
2543570,null,Storm Johnson,RB,TB,RB,TB,-134.4469,0,null,null,688,172,null,null,0,null,null,0,0,0,2.636,null,FALSE
2543596,null,Dri Archer,RB,BUF,RB,BUF,-134.4469,0,null,null,688,172,null,null,0,null,null,2.75,0,0,null,null,FALSE
2543655,null,Tyler Gaffney,RB,NE,RB,NE,-134.4469,0,null,null,688,172,null,null,0,null,null,0.5,0,0,6.6576,null,FALSE
2543682,null,Bishop Sankey,RB,TEN,RB,TEN,-134.4469,0,null,null,688,172,null,null,0,null,null,0.3333,0,0,5.3346,null,FALSE
2543690,null,Marion Grice,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,2.858,null,FALSE
2550233,null,Rajion Neal,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2550271,null,James Wilder,RB,CIN,RB,CIN,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2550448,null,Trey Watts,RB,LA,RB,LA,-134.4469,0,null,null,688,172,null,null,0,null,null,1.5,0,0,null,null,FALSE
2550596,null,Darrin Reaves,RB,KC,RB,KC,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2550633,null,Senorise Perry,RB,CHI,RB,CHI,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2551247,null,Josh Harris,RB,PIT,RB,PIT,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2552383,null,Terrence Magee,RB,BAL,RB,BAL,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2552476,null,Kenny Hilliard,RB,HOU,RB,HOU,-134.4469,0,null,null,688,172,null,null,0,null,null,0.3333,0,0,null,null,FALSE
2552634,null,Joey Iosefa,RB,NE,RB,NE,-134.4469,0,null,null,688,172,null,null,0,null,null,0.5,0,0,null,null,FALSE
2553117,null,Jarryd Hayne,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,0,0,0,null,null,FALSE
2553462,null,Josh Robinson,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,0,0,0,null,null,FALSE
2553533,null,Alonzo Harris,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2553797,null,Michael Dyer,RB,FA,RB,FA,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2553848,null,Dreamius Smith,RB,SD,RB,SD,-134.4469,0,null,null,688,172,null,null,0,null,null,0,0,0,null,null,FALSE
2553879,null,Jahwan Edwards,RB,SD,RB,SD,-134.4469,0,null,null,688,172,null,null,0,null,null,null,0,0,null,null,FALSE
2556507,null,Marshaun Coprich,RB,NYG,RB,NYG,-134.4469,0,null,null,688,172,null,null,0.8144,null,null,0,0,0,null,null,FALSE
2556854,null,Devon Johnson,RB,CAR,RB,CAR,-134.4469,0,null,null,688,172,null,null,1.6289,null,null,0,0,0,null,null,FALSE
2551357,null,Glenn Winston,RB,CLE,RB,CLE,-136.0758,-1.6289,null,null,753,237,null,null,null,null,null,0,-0.475,-3.45,7.832,null,FALSE
2495186,null,Colin Kaepernick,QB,SF,QB,SF,-201.4152,79.771,null,268,754,33,null,null,17.6745,null,null,0.9867,128.9529,33.5394,6.3179,6,FALSE
2543801,null,Jimmy Garoppolo,QB,NE,QB,NE,-212.7423,68.4439,null,295,755,34,null,null,13.2669,null,null,0.9067,76.6889,51.74,3.7304,null,FALSE
2532888,null,Case Keenum,QB,LA,QB,LA,-225.437,55.7493,null,301,756,35,null,null,1.7761,null,null,0.3333,130.8316,1.9404,7.6913,3,FALSE
2532917,null,Kellen Moore,QB,DAL,QB,DAL,-226.5816,54.6046,null,null,757,36,null,null,1.6034,null,null,0.3333,123.8302,-2.3572,17.2186,1,FALSE
2505076,null,Josh McCown,QB,CLE,QB,CLE,-227.8445,53.3417,null,319,758,37,null,null,0.8442,null,null,0.3333,74.9462,7.3,5.0165,null,FALSE
2555259,null,Carson Wentz,QB,PHI,QB,PHI,-228.5255,52.6607,null,336,759,38,null,null,12.4924,null,null,1.8633,66.1263,29.91,7.0321,null,FALSE
2555316,null,Paxton Lynch,QB,DEN,QB,DEN,-228.852,52.3342,null,288,760,39,null,null,25.0484,null,null,1.4933,84.0201,0,6.1767,7,FALSE
2539335,null,Geno Smith,QB,NYJ,QB,NYJ,-253.1838,28.0025,null,323,761,40,null,null,2.781,null,null,0.96,48.4398,7.912,5.5806,null,FALSE
81294,null,Brian Hoyer,QB,CHI,QB,CHI,-254.617,26.5692,null,null,762,41,null,null,7.085,null,null,0.3333,45.6978,3.724,5.3419,null,FALSE
2553457,null,Trevor Siemian,QB,DEN,QB,DEN,-257.3126,23.8737,null,294,763,42,null,null,8.784,null,null,0.3333,42.1604,3.5,5.5812,null,FALSE
2532970,null,Brandon Weeden,QB,HOU,QB,HOU,-266.0915,15.0947,null,null,764,43,null,null,0.6084,null,null,0.3333,29.4716,-0.2699,6.509,null,FALSE
497123,null,Colt McCoy,QB,WAS,QB,WAS,-266.1017,15.0845,null,null,765,44,null,null,1.3769,null,null,0.6667,30.1482,1.014,5.7959,null,FALSE
81284,null,Chase Daniel,QB,PHI,QB,PHI,-267.298,13.8882,null,null,766,45,null,null,0.4501,null,null,0,27.2818,-0.206,4.0103,null,FALSE
2543497,null,AJ McCarron,QB,CIN,QB,CIN,-267.6591,13.5271,null,null,767,46,null,null,0.4206,null,null,0.3333,25.1169,0.93,4.512,null,FALSE
2506562,null,Matt Cassel,QB,TEN,QB,TEN,-267.8372,13.349,null,null,768,47,null,null,0.8645,null,null,0.5,24.1504,0,3.6112,null,FALSE
2555260,null,Dak Prescott,QB,DAL,QB,DAL,-268.3223,12.8639,null,null,769,48,null,null,1.4334,null,null,0.5233,13.7191,0,5.7631,null,FALSE
2555387,null,Cody Kessler,QB,CLE,QB,CLE,-269.0813,12.105,null,null,770,49,null,null,1.5066,null,null,0.3333,16.881,0,5.7819,null,FALSE
2539275,null,Mike Glennon,QB,TB,QB,TB,-270.4301,10.7561,null,null,771,50,null,null,0.4246,null,null,0,19.7269,0.95,4.5098,null,FALSE
2495748,null,Drew Stanton,QB,ARI,QB,ARI,-270.7457,10.4406,null,null,772,51,null,null,0.4246,null,null,0,14.5425,2.596,4.3806,null,FALSE
2495838,null,Bruce Gradkowski,QB,PIT,QB,PIT,-270.9636,10.2226,null,null,773,52,null,null,0.6306,null,null,0.3333,18.7485,-0.2201,5.2074,null,FALSE
2506481,null,Dan Orlovsky,QB,DET,QB,DET,-271.3768,9.8094,null,null,774,53,null,null,0.5238,null,null,0.5,18.3015,0.5629,5.5844,null,FALSE
2539228,null,EJ Manuel,QB,BUF,QB,BUF,-271.8116,9.3746,null,null,775,54,null,null,1.0574,null,null,1.9167,12.7285,2.972,3.8618,null,FALSE
2542065,null,Matt McGloin,QB,OAK,QB,OAK,-271.9897,9.1965,null,null,776,55,null,null,1.952,null,null,0.5,17.6178,-1.7992,4.1778,null,FALSE
2504833,null,Shaun Hill,QB,MIN,QB,MIN,-273.7484,7.4379,null,null,777,56,null,null,1.0763,null,null,0,13.7494,0.722,3.657,null,FALSE
2495443,null,Ryan Mallett,QB,BAL,QB,BAL,-274.135,7.0512,null,null,778,57,null,null,1.3939,null,null,0.5,12.7763,1.12,4.545,null,FALSE
2539287,null,Landry Jones,QB,PIT,QB,PIT,-275.5142,5.672,null,null,779,58,null,null,0.0497,null,null,0.3333,12.3824,-0.112,6.8456,null,FALSE
2539961,null,Ryan Nassib,QB,NYG,QB,NYG,-275.5437,5.6425,null,null,780,59,null,null,0.1108,null,null,0,8.3587,1.122,3.9356,null,FALSE
252,null,Chad Henne,QB,JAC,QB,JAC,-275.5841,5.6022,null,null,781,60,null,null,0.2864,null,null,0,9.8371,0.974,4.1261,null,FALSE
2495425,null,Scott Tolzien,QB,IND,QB,IND,-275.725,5.4612,null,null,782,61,null,null,0.5662,null,null,0,9.1927,1.546,9.4977,null,FALSE
2533349,null,Austin Davis,QB,CLE,QB,CLE,-276.016,5.1702,null,null,783,62,null,null,1.3112,null,null,0,11.3889,-0.4498,4.5593,null,FALSE
2506895,null,Kellen Clemens,QB,SD,QB,SD,-276.5664,4.6198,null,null,784,63,null,null,1.5977,null,null,0,9.1045,0,3.5986,null,FALSE
2543605,null,Zach Mettenberger,QB,SD,QB,SD,-278.088,3.0982,null,null,785,64,null,null,0.162,null,null,0.3333,3.5783,1.036,4.3188,null,FALSE
2495863,null,Tarvaris Jackson,QB,SEA,QB,SEA,-278.2402,2.946,null,null,786,65,null,null,0.1761,null,null,0.5,2.1668,-0.2,3.3826,null,FALSE
2543640,null,Tom Savage,QB,HOU,QB,HOU,-278.2599,2.9263,null,null,787,66,null,null,0.3712,null,null,0.5,4.772,0,7.2294,null,FALSE
2506546,null,Derek Anderson,QB,CAR,QB,CAR,-278.5726,2.6136,null,null,788,67,null,null,0.2614,null,null,0.3333,3.7251,1.02,3.5254,null,FALSE
2507282,null,Matt Moore,QB,MIA,QB,MIA,-278.6895,2.4967,null,null,789,68,null,null,0.3459,null,null,0,3.4991,1.002,3.3425,null,FALSE
2555426,null,Cardale Jones,QB,BUF,QB,BUF,-278.9785,2.2077,null,null,790,69,null,null,0.1986,null,null,0.3333,3.0803,-0.2,7.5722,null,FALSE
2532842,null,Nick Foles,QB,FA,QB,FA,-279.0922,2.094,null,null,791,70,null,null,0.401,null,null,0.5,3.6119,0,4.5698,null,FALSE
2552588,null,Brett Hundley,QB,GB,QB,GB,-279.262,1.9242,null,null,792,71,null,null,0.4822,null,null,0.3333,3.1234,-0.498,4.7322,null,FALSE
2505982,null,Matt Schaub,QB,ATL,QB,ATL,-279.7244,1.4618,null,null,793,72,null,null,0.2135,null,null,0.3333,3.8194,-0.646,3.3588,null,FALSE
2506053,null,Luke McCown,QB,NO,QB,NO,-279.764,1.4222,null,null,794,73,null,null,0.3564,null,null,0.3333,2.3848,0.048,3.2776,null,FALSE
2540173,null,Tyler Bray,QB,KC,QB,KC,-280.1119,1.0743,null,null,795,74,null,null,0.0264,null,null,0,1.6012,0,3.5019,null,FALSE
2552371,null,Garrett Grayson,QB,NO,QB,NO,-280.1289,1.0573,null,null,796,75,null,null,0.0404,null,null,0.3333,2.3066,0,8.7591,null,FALSE
2543587,null,Aaron Murray,QB,KC,QB,KC,-280.1476,1.0386,null,null,797,76,null,null,0.0653,null,null,0,2.2659,0,3.5795,null,FALSE
1037347,null,Joe Webb,QB,CAR,QB,CAR,-280.1911,0.9951,null,null,798,77,null,null,0.1235,null,null,0.3333,2.1709,0,3.5675,null,FALSE
2539308,null,Matt Barkley,QB,ARI,QB,ARI,-280.2347,0.9516,null,null,799,78,null,null,0.3111,null,null,0.3333,2.076,0,3.6108,null,FALSE
2552369,null,Bryce Petty,QB,NYJ,QB,NYJ,-280.3946,0.7916,null,null,800,79,null,null,0.3104,null,null,0,1.9702,0,4.6137,null,FALSE
2555332,null,Connor Cook,QB,OAK,QB,OAK,-280.697,0.4892,null,null,801,80,null,null,0.0966,null,null,0.3333,0.7354,0,5.4076,null,FALSE
2508123,null,T.J. Yates,QB,HOU,QB,HOU,-280.713,0.4732,null,null,802,81,null,null,0.1662,null,null,0.5,0.7123,0,4.0207,null,FALSE
2555416,null,Christian Hackenberg,QB,NYJ,QB,NYJ,-280.8742,0.312,null,null,803,82,null,null,0.161,null,null,0,0.5666,0,7.0733,null,FALSE
2555261,null,Jacoby Brissett,QB,NE,QB,NE,-280.8842,0.302,null,null,804,83,null,null,0.302,null,null,0.3333,0.5306,0,3.3473,null,FALSE
264,null,Josh Johnson,QB,BAL,QB,BAL,-281.1862,0,null,null,805,84,null,null,0,null,null,0.5,0,0,3.2928,null,FALSE
79557,null,Josh Freeman,QB,FA,QB,FA,-281.1862,0,null,null,805,84,null,null,0,null,null,null,0,0,3.3391,null,FALSE
497108,null,Jimmy Clausen,QB,FA,QB,FA,-281.1862,0,null,null,805,84,null,null,0,null,null,1,0,0,3.2928,null,FALSE
497121,null,Thad Lewis,QB,SF,QB,SF,-281.1862,0,null,null,805,84,null,null,0,null,null,0,0,0,3.2928,null,FALSE
497135,null,Tim Tebow,QB,FA,QB,FA,-281.1862,0,null,null,805,84,null,null,0,null,null,0,0,0,3.61,null,FALSE
2495215,null,Christian Ponder,QB,FA,QB,FA,-281.1862,0,null,null,805,84,null,null,0,null,null,1,0,0,4.0968,null,FALSE
2495974,null,Charlie Whitehurst,QB,IND,QB,IND,-281.1862,0,null,null,805,84,null,null,0,null,null,0.5,0,0,3.1987,null,FALSE
2504531,null,Michael Vick,QB,FA,QB,FA,-281.1862,0,null,null,805,84,null,null,0,null,null,0.715,0,0,3.4228,null,FALSE
2507237,null,Jordan Palmer,QB,FA,QB,FA,-281.1862,0,null,null,805,84,null,null,0,null,null,null,0,0,3.1607,null,FALSE
2532894,null,Ryan Lindley,QB,FA,QB,FA,-281.1862,0,null,null,805,84,null,null,0,null,null,null,0,0,null,null,FALSE
2534889,null,Matt Simms,QB,ATL,QB,ATL,-281.1862,0,null,null,805,84,null,null,0,null,null,0,0,0,3.2928,null,FALSE
2536006,null,Matt Blanchard,QB,FA,QB,FA,-281.1862,0,null,null,805,84,null,null,0,null,null,null,0,0,null,null,FALSE
2539258,null,Zac Dysert,QB,MIA,QB,MIA,-281.1862,0,null,null,805,84,null,null,0,null,null,0,0,0,3.2928,null,FALSE
2541185,null,Ryan Griffin,QB,TB,QB,TB,-281.1862,0,null,null,805,84,null,null,0,null,null,0,0,0,3.2928,null,FALSE
2541429,null,B.J. Daniels,QB,FA,QB,FA,-281.1862,0,null,null,805,84,null,null,0,null,null,null,0,0,null,null,FALSE
2543462,null,Johnny Manziel,QB,FA,QB,FA,-281.1862,0,null,null,805,84,null,null,0,null,null,2.515,0,0,8.5713,null,FALSE
2543751,null,David Fales,QB,CHI,QB,CHI,-281.1862,0,null,null,805,84,null,null,0,null,null,0,0,0,3.2928,null,FALSE
2543767,null,Logan Thomas,QB,NYG,QB,NYG,-281.1862,0,null,null,805,84,null,null,0,null,null,0,0,0,3.9382,null,FALSE
2543784,null,Keith Wenning,QB,CIN,QB,CIN,-281.1862,0,null,null,805,84,null,null,0,null,null,0,0,0,3.2928,null,FALSE
2549982,null,Garrett Gilbert,QB,FA,QB,FA,-281.1862,0,null,null,805,84,null,null,0,null,null,null,0,0,null,null,FALSE
2550247,null,Bryn Renner,QB,FA,QB,FA,-281.1862,0,null,null,805,84,null,null,0,null,null,null,0,0,null,null,FALSE
2550252,null,Connor Shaw,QB,CLE,QB,CLE,-281.1862,0,null,null,805,84,null,null,0,null,null,null,0,0,3.2928,null,FALSE
2550376,null,Stephen Morris,QB,IND,QB,IND,-281.1862,0,null,null,805,84,null,null,0,null,null,0,0,0,3.2928,null,FALSE
2550410,null,Dustin Vaughan,QB,DAL,QB,DAL,-281.1862,0,null,null,805,84,null,null,0,null,null,null,0,0,null,null,FALSE
2552576,null,Sean Mannion,QB,LA,QB,LA,-281.1862,0,null,null,805,84,null,null,0.0621,null,null,0.3333,0,0,4.116,null,FALSE
2555263,null,Kevin Hogan,QB,KC,QB,KC,-281.1862,0,null,null,805,84,null,null,0.1367,null,null,0,0,0,7.1558,null,FALSE
367,null,Matt Flynn,QB,NO,QB,NO,-281.3104,-0.1241,null,null,831,110,null,null,0.0251,null,null,0,-0.0342,-0.276,3.312,null,FALSE
2540263,null,Sean Renfree,QB,ATL,QB,ATL,-281.3355,-0.1493,null,null,832,111,null,null,null,null,null,0,-0.0631,-0.482,3.3285,null,FALSE
